transaction_id,url,name,street,type,postal_district,subzone,planning_area,date_of_sale,area_sqft,floor_level,eco_category,price
32412281,http://condo-sg.com/parc-clematis-9715,parc clematis,jalan lempeng,apartment,5,faber,,aug-19,452,16 to 20,A,751000
45318994,http://condo-sg.com/the-tapestry-7475,the tapestry,tampines street 86,condominium,18,tampines west,tampines,apr-18,603,06 to 10,A,913680
64779926,http://condo-sg.com/a-treasure-trove-5512,a treasure trove,punggol walk,condominium,19,matilda,punggol,sep-21,1206,01 to 05,A,1388888
90070999,http://condo-sg.com/le-quest-8821,le quest,bukit batok street 41,apartment,23,brickworks,bukit batok,aug-17,732,16 to 20,A,854000
10245686,http://condo-sg.com/the-avenir-4576,the avenir,river valley close,condominium,9,institution hill,river valley,nov-21,1572,06 to 10,A,4807000
61045341,http://condo-sg.com/70@truro-1218,70@truro,truro road,apartment,8,kampong java,kallang,may-18,495,01 to 05,A,919908
57008646,http://condo-sg.com/harbour-view-gardens-6360,harbour view gardens,pasir panjang road,apartment,5,pasir panjang 1,queenstown,apr-18,1001,01 to 05,A,1715000
76592622,http://condo-sg.com/riviera-38-6482,riviera 38,mar thoma road,apartment,12,bendemeer,kallang,oct-21,549,11 to 15,A,
57024673,http://condo-sg.com/icon-6230,icon,gopeng street,apartment,2,tanjong pagar,downtown core,mar-20,560,26 to 30,A,1020000
18481865,http://condo-sg.com/regent-residences-5694,regent residences,serangoon road,apartment,12,bendemeer,kallang,dec-20,861,16 to 20,A,1225000
68222614,,parc esta,sims avenue,apartment,14,geylang east,geylang,apr-20,861,16 to 20,A,1357000
30482072,http://condo-sg.com/stars-of-kovan-2595,stars of kovan,upper serangoon road,apartment,19,lorong ah soo,hougang,jun-17,732,06 to 10,A,1017380
22199717,http://condo-sg.com/seaside-residences-1929,seaside residences,siglap link,apartment,15,siglap,bedok,apr-17,678,11 to 15,A,1124000
30114340,http://condo-sg.com/margaret-ville-2990,margaret ville,margaret drive,apartment,3,margaret drive,queenstown,jul-19,969,06 to 10,A,1657572
23158485,,the avenir,river valley close,condominium,9,institution hill,river valley,sep-21,1141,26 to 30,A,3718000
82940042,http://condo-sg.com/waterview-2345,waterview,tampines avenue 1,condominium,18,tampines west,,may-18,926,06 to 10,A,960888
56981915,,the brooks ii,springside green,apartment,26,springleaf,yishun,oct-21,710,01 to 05,A,980000
55284178,http://condo-sg.com/parc-greenwich-3440,parc greenwich,fernvale lane,executive condominium,28,fernvale,sengkang,nov-21,1206,06 to 10,A,1569000
27601490,http://condo-sg.com/riversound-residence-6135,riversound residence,sengkang east avenue,condominium,19,rivervale,sengkang,jan-21,753,16 to 20,A,860000
10409597,,oasis @ elias,elias road,condominium,18,pasir ris west,pasir ris,apr-20,980,11 to 15,A,788000
80446944,http://condo-sg.com/ola-5521,ola,anchorvale crescent,executive condominium,19,anchorvale,sengkang,mar-20,775,06 to 10,A,915000
55941454,http://condo-sg.com/jadescape-3362,jadescape,shunfu road,condominium,20,upper thomson,bishan,sep-18,646,21 to 25,A,1140000
53777270,http://condo-sg.com/setia-residences-4359,setia residences,evelyn road,apartment,11,moulmein,novena,aug-17,3348,16 to 20,A,5750000
19633225,,espa,cashew road,condominium,23,dairy farm,bukit panjang,may-17,904,01 to 05,A,1000000
47324599,http://condo-sg.com/treasure-at-tampines-9480,treasure at tampines,tampines lane,condominium,18,tampines east,tampines,apr-19,484,11 to 15,A,662000
59467964,http://condo-sg.com/the-florida-4648,the florida,hougang avenue 7,executive condominium,19,kangkar,hougang,dec-19,1313,01 to 05,A,950000
78612627,,parc riviera,west coast vale,condominium,5,west coast,clementi,sep-17,603,06 to 10,A,725000
39124548,http://condo-sg.com/hazel-park-condominium-2430,hazel park condominium,hazel park terrace,condominium,23,jelebu,,aug-20,1346,16 to 20,A,1588888
38016372,http://condo-sg.com/park-place-residences-at-plq-8341,park place residences at plq,paya lebar road,apartment,14,geylang east,geylang,mar-17,646,01 to 05,A,1065999
79401742,http://condo-sg.com/midtown-bay-4677,midtown bay,beach road,apartment,7,city hall,downtown core,nov-19,409,11 to 15,A,1350500
66878675,http://condo-sg.com/sky-everton-8330,sky everton,everton road,apartment,2,everton park,bukit merah,jun-19,624,16 to 20,A,1631000
83151264,http://condo-sg.com/avenue-south-residence-6764,avenue south residence,silat avenue,apartment,3,kampong tiong bahru,bukit merah,may-21,689,36 to 40,A,1543000
36565045,http://condo-sg.com/cambio-suites-4714,cambio suites,lim tua tow road,apartment,19,serangoon central,serangoon,sep-21,1496,01 to 05,A,1565000
58589110,http://condo-sg.com/riviera-38-3809,riviera 38,mar thoma road,apartment,12,bendemeer,kallang,apr-17,1141,16 to 20,A,1300000
82225489,,the parc condominium,west coast walk,condominium,5,clementi central,clementi,apr-19,1346,21 to 25,A,1810000
59675719,http://condo-sg.com/ris-grandeur-6775,ris grandeur,elias road,condominium,18,pasir ris west,pasir ris,dec-20,1356,11 to 15,A,1300000
28905787,http://condo-sg.com/the-linear-2266,the linear,upper bukit timah road,apartment,23,jelebu,bukit panjang,sep-17,1249,01 to 05,A,1150000
41152940,http://condo-sg.com/bishan-park-condominium-2909,bishan park condominium,sin ming walk,condominium,20,upper thomson,bishan,aug-17,1270,01 to 05,A,1050000
28504773,http://condo-sg.com/parc-esta-1251,parc esta,sims avenue,apartment,14,geylang east,geylang,nov-18,452,11 to 15,A,824000
12936570,http://condo-sg.com/three-buckley-9888,three buckley,buckley road,apartment,11,moulmein,novena,sep-21,2368,01 to 05,A,3550000
83362727,http://condo-sg.com/coastal-breeze-residences-1061,coastal breeze residences,loyang besar close,condominium,17,pasir ris park,pasir ris,nov-19,1173,01 to 05,A,1050000
39329529,http://condo-sg.com/treasure-at-tampines-3716,treasure at tampines,tampines lane,condominium,18,tampines east,tampines,jun-20,1711,11 to 15,A,2104000
40080910,http://condo-sg.com/hedges-park-condominium-1937,hedges park condominium,flora drive,condominium,17,flora drive,pasir ris,sep-19,1087,01 to 05,A,953000
35326173,http://condo-sg.com/blossom-residences-4803,blossom residences,segar road,executive condominium,23,saujana,bukit panjang,nov-20,1055,06 to 10,A,
63313229,http://condo-sg.com/view-at-kismis-5780,view at kismis,lorong kismis,apartment,21,anak bukit,bukit timah,aug-19,603,01 to 05,A,1105000
79024054,,yishun sapphire,canberra drive,condominium,27,yishun west,yishun,jun-17,1184,11 to 15,A,860000
76009783,http://condo-sg.com/ki-residences-at-brookvale-4447,ki residences at brookvale,brookvale drive,condominium,21,sunset way,clementi,mar-21,753,11 to 15,A,1366000
33845630,http://condo-sg.com/tiara-3721,tiara,kim seng walk,condominium,9,robertson quay,singapore river,dec-17,1302,01 to 05,A,2050000
36264071,http://condo-sg.com/sol-acres-9618,sol acres,choa chu kang grove,executive condominium,23,keat hong,choa chu kang,jan-17,710,16 to 20,A,601000
72444264,http://condo-sg.com/riverfront-residences-6392,riverfront residences,hougang avenue 7,apartment,19,kangkar,hougang,jul-18,721,06 to 10,A,927000
42390175,http://condo-sg.com/icon-1707,icon,gopeng street,apartment,2,tanjong pagar,downtown core,jul-17,786,16 to 20,A,1250000
73363410,http://condo-sg.com/treasure-at-tampines-1037,treasure at tampines,tampines lane,condominium,18,tampines east,,sep-20,592,06 to 10,A,885000
50265237,http://condo-sg.com/le-quest-3211,le quest,bukit batok street 41,apartment,23,brickworks,bukit batok,may-18,980,11 to 15,A,1422000
20645462,http://condo-sg.com/arc-at-tampines-8851,arc at tampines,tampines avenue 8,executive condominium,18,tampines west,tampines,aug-20,1561,06 to 10,A,1270000
87865488,,goldhill towers,goldhill avenue,apartment,11,malcolm,,mar-18,1550,06 to 10,A,2400000
36277131,http://condo-sg.com/view-at-kismis-3544,view at kismis,lorong kismis,apartment,21,anak bukit,bukit timah,jul-19,710,01 to 05,A,1275000
26095530,http://condo-sg.com/sol-acres-3982,sol acres,choa chu kang grove,executive condominium,23,keat hong,choa chu kang,mar-17,1066,16 to 20,A,861000
59155012,http://condo-sg.com/the-light-@-cairnhill-1167,the light @ cairnhill,cairnhill circle,condominium,9,cairnhill,newton,dec-17,1690,16 to 20,A,3500000
26687976,,sol acres,choa chu kang grove,executive condominium,23,keat hong,choa chu kang,aug-17,570,06 to 10,A,465000
94189459,http://condo-sg.com/austville-residences-8606,austville residences,sengkang east avenue,executive condominium,19,rivervale,sengkang,aug-20,786,11 to 15,A,755000
35499766,,viio @ balestier,balestier road,apartment,12,balestier,novena,sep-17,840,11 to 15,A,1279667
55918122,http://condo-sg.com/the-tembusu-4976,the tembusu,tampines road,condominium,19,lorong ah soo,hougang,sep-18,764,11 to 15,A,1360000
91955128,http://condo-sg.com/the-linq-@-beauty-world-7569,the linq @ beauty world,upper bukit timah road,apartment,21,anak bukit,bukit timah,nov-20,797,06 to 10,A,1674000
90577271,http://condo-sg.com/piermont-grand-5548,piermont grand,sumang walk,executive condominium,19,punggol town centre,punggol,jul-19,840,11 to 15,A,980000
58748016,http://condo-sg.com/the-m-1883,the m,middle road,apartment,7,bugis,downtown core,apr-21,527,16 to 20,A,1537000
13239473,,the garden residences,serangoon north view,apartment,19,serangoon garden,serangoon,jun-18,614,11 to 15,A,1061500
38965476,,mill point,zion close,apartment,10,chatsworth,tanglin,may-18,538,16 to 20,A,1030000
96629048,,sky green,macpherson road,condominium,13,macpherson,geylang,sep-18,1496,01 to 05,A,2190000
94477699,http://condo-sg.com/the-lakeshore-4923,the lakeshore,jurong west street 41,condominium,22,hong kah,jurong west,may-21,1184,11 to 15,A,1325000
35434619,http://condo-sg.com/the-clement-canopy-3056,the clement canopy,clementi avenue 1,apartment,5,clementi woods,clementi,may-17,990,21 to 25,A,1361000
94951660,http://condo-sg.com/principal-garden-6027,principal garden,prince charles crescent,condominium,3,alexandra north,bukit merah,sep-17,484,16 to 20,A,858000
67615183,http://condo-sg.com/scotts-square-5066,scotts square,scotts road,apartment,9,boulevard,orchard,nov-21,635,26 to 30,A,2275200
87439220,http://condo-sg.com/pebble-bay-3211,pebble bay,tanjong rhu road,condominium,15,tanjong rhu,kallang,nov-17,2766,01 to 05,A,2820000
24755685,http://condo-sg.com/reflections-at-keppel-bay-4348,reflections at keppel bay,keppel bay view,condominium,4,maritime square,bukit merah,mar-19,1227,06 to 10,A,1650000
33008113,http://condo-sg.com/reflections-at-keppel-bay-3650,reflections at keppel bay,keppel bay view,condominium,4,maritime square,bukit merah,oct-17,1765,06 to 10,A,3414950
52659938,http://condo-sg.com/the-luxurie-9327,the luxurie,compassvale road,condominium,19,sengkang town centre,sengkang,aug-21,732,01 to 05,A,899000
34871401,http://condo-sg.com/the-rochester-residences-4427,the rochester residences,rochester drive,apartment,5,one north,queenstown,feb-21,1701,26 to 30,A,2280000
64418927,http://condo-sg.com/avenue-south-residence-4739,avenue south residence,silat avenue,apartment,3,kampong tiong bahru,bukit merah,may-20,947,01 to 05,A,1677000
52892545,http://condo-sg.com/east-village-5261,east village,upper changi road,apartment,16,bedok north,bedok,jan-18,1195,01 to 05,A,
46504550,http://condo-sg.com/gem-residences-1892,gem residences,lorong 5 toa payoh,condominium,12,boon teck,toa payoh,may-18,1249,06 to 10,A,1898000
89073062,http://condo-sg.com/hundred-palms-residences-5494,hundred palms residences,yio chu kang road,executive condominium,19,hougang west,hougang,jul-17,1012,11 to 15,A,
24149350,http://condo-sg.com/the-quintet-5853,the quintet,choa chu kang street 64,executive condominium,23,yew tee,choa chu kang,jul-19,1302,01 to 05,A,938000
34622187,http://condo-sg.com/trevista-7720,trevista,lorong 3 toa payoh,condominium,12,braddell,toa payoh,dec-21,915,36 to 40,A,1450000
17716169,http://condo-sg.com/canninghill-piers-4550,canninghill piers,clarke quay,apartment,6,clarke quay,singapore river,nov-21,829,36 to 40,A,2398000
94107162,http://condo-sg.com/16-@-amber-4908,16 @ amber,amber road,apartment,15,marine parade,marine parade,feb-18,710,06 to 10,A,1180000
95432884,http://condo-sg.com/whitehaven-5907,whitehaven,pasir panjang road,apartment,5,pasir panjang 1,queenstown,mar-17,1862,01 to 05,A,1788000
33087358,http://condo-sg.com/the-poiz-residences-4679,the poiz residences,meyappa chettiar road,apartment,13,potong pasir,toa payoh,oct-20,840,06 to 10,A,1430000
94424716,http://condo-sg.com/palm-isles-1317,palm isles,flora drive,condominium,17,flora drive,pasir ris,may-18,990,01 to 05,A,925000
52181469,http://condo-sg.com/bellewaters-3079,bellewaters,anchorvale crescent,executive condominium,19,anchorvale,sengkang,dec-17,926,11 to 15,A,800000
24669663,http://condo-sg.com/parc-elegance-8687,parc elegance,telok kurau road,apartment,15,frankel,bedok,nov-18,474,01 to 05,A,658000
90116034,,sol acres,choa chu kang grove,executive condominium,23,keat hong,choa chu kang,aug-17,495,01 to 05,A,397000
48505993,http://condo-sg.com/trellis-towers-9183,trellis towers,lorong 1 toa payoh,condominium,12,toa payoh central,toa payoh,nov-21,1485,06 to 10,A,
37695757,http://condo-sg.com/blossom-residences-9289,blossom residences,segar road,executive condominium,23,saujana,bukit panjang,dec-20,969,11 to 15,A,876888
20820446,http://condo-sg.com/highline-residences-7422,highline residences,kim tian road,condominium,3,tiong bahru,bukit merah,mar-17,1109,21 to 25,A,2063300
64494792,,cube 8,thomson road,condominium,11,balestier,novena,jul-17,1335,26 to 30,A,1880000
14629389,http://condo-sg.com/the-commodore-1187,the commodore,canberra drive,condominium,27,sembawang springs,sembawang,nov-21,1432,01 to 05,A,2111000
36524947,http://condo-sg.com/rivercove-residences-5206,rivercove residences,anchorvale lane,executive condominium,19,anchorvale,sengkang,jul-18,904,01 to 05,A,838900
27208180,http://condo-sg.com/parc-esta-5501,parc esta,sims avenue,apartment,14,geylang east,geylang,jun-19,743,01 to 05,A,1173000
23856503,http://condo-sg.com/parc-canberra-5020,parc canberra,canberra walk,executive condominium,27,sembawang east,sembawang,feb-20,1076,11 to 15,A,1109000
59754496,http://condo-sg.com/the-arcadia-3419,the arcadia,arcadia road,condominium,11,hillcrest,bukit timah,nov-20,3757,01 to 05,A,3428000
21991456,http://condo-sg.com/guillemard-edge-1707,guillemard edge,lorong 30 geylang,apartment,14,aljunied,geylang,jun-18,517,01 to 05,A,725000
31750566,http://condo-sg.com/parc-life-1673,parc life,sembawang crescent,executive condominium,27,sembawang central,sembawang,mar-17,753,01 to 05,A,587100
31587633,,ripple bay,pasir ris link,condominium,18,pasir ris park,,sep-19,538,06 to 10,A,595000
96256011,http://condo-sg.com/ki-residences-at-brookvale-8752,ki residences at brookvale,brookvale drive,condominium,21,sunset way,clementi,dec-20,1173,06 to 10,A,2149000
64503290,http://condo-sg.com/the-luxurie-6245,the luxurie,compassvale road,condominium,19,sengkang town centre,sengkang,aug-19,775,11 to 15,A,933000
41291247,http://condo-sg.com/the-jovell-5072,the jovell,flora drive,condominium,17,flora drive,pasir ris,sep-18,527,01 to 05,A,697000
34668742,http://condo-sg.com/parc-canberra-3409,parc canberra,canberra walk,executive condominium,27,sembawang east,sembawang,sep-20,947,01 to 05,A,1019000
60738114,http://condo-sg.com/the-interlace-7417,the interlace,depot road,condominium,4,depot road,bukit merah,feb-18,4596,16 to 20,A,3200000
15698728,http://condo-sg.com/sunhaven-7054,sunhaven,upper changi road east,condominium,16,simei,,jan-19,1894,06 to 10,A,1300000
65811119,http://condo-sg.com/jadescape-1657,jadescape,shunfu road,condominium,20,upper thomson,bishan,aug-20,1421,16 to 20,A,2434800
73099970,http://condo-sg.com/simei-green-condominium-7443,simei green condominium,simei street 4,executive condominium,18,simei,tampines,jun-21,1195,01 to 05,A,925000
46681494,http://condo-sg.com/new-futura-5390,new futura,leonie hill road,condominium,9,leonie hill,river valley,may-18,2691,26 to 30,A,9533000
79750377,http://condo-sg.com/the-heliconia-8091,the heliconia,jalan daud,condominium,14,kembangan,bedok,nov-18,1302,01 to 05,A,1420000
65949787,http://condo-sg.com/the-palette-1085,the palette,pasir ris grove,condominium,18,pasir ris central,pasir ris,apr-21,1152,11 to 15,A,1250000
63463876,http://condo-sg.com/northwave-1209,northwave,woodlands view,executive condominium,25,woodlands east,woodlands,oct-18,1119,06 to 10,A,1016000
50155738,http://condo-sg.com/park-colonial-3517,park colonial,woodleigh lane,condominium,13,woodleigh,toa payoh,jun-19,1249,01 to 05,A,2151000
45640382,http://condo-sg.com/the-m-6623,the m,middle road,apartment,7,bugis,downtown core,feb-20,484,11 to 15,A,1351000
75661785,http://condo-sg.com/sloane-residences-6122,sloane residences,balmoral road,apartment,10,nassim,,sep-20,1292,11 to 15,A,3614000
